simTime,simDelta,xPos,yPos,zPos,speed,heading,steering,gas,brake,state1,state2,state3,state4,state5,state6,eulerX,eulerY,eulerZ,rpm,gear,leftBlinker,rightBlinker
27.92971,0.016666,5.917026,105.1709,-0.5017128,9.207437,-0.904011,0.612,0.3379801,0,12,0,0,0,0,8.75,-0.006289018,-0.1754612,-0.904011,761.5488,3,1,1
27.94637,0.016666,5.985623,105.1696,-0.5017211,9.210904,-0.9124319,0.8999999,0.3379801,0,12,0,0,0,0,8.75,-0.007014281,-0.1705723,-0.9124319,762.0141,3,1,1
27.96303,0.016666,6.054246,105.1683,-0.5017353,9.214379,-0.9204406,1.224,0.3379801,0,12,0,0,0,0,8.75,-0.007380432,-0.1651937,-0.9204406,762.3649,3,1,1
27.97969,0.016666,6.122895,105.1669,-0.5017551,9.217858,-0.9280598,1.548,0.3379801,0,12,0,0,0,0,8.75,-0.00743673,-0.1594354,-0.9280598,762.6287,3,1,1
27.99635,0.016666,6.19157,105.1656,-0.5017799,9.22134,-0.9353097,1.836,0.3379801,0,12,0,0,0,0,8.75,-0.00724471,-0.1534079,-0.9353097,762.8293,3,1,1
28.01301,0.016666,6.260271,105.1643,-0.5018089,9.224819,-0.9422079,2.16,0.3379801,0,12,0,0,0,0,8.75,-0.006873616,-0.1472209,-0.9422079,762.9861,3,1,1
28.02967,0.016666,6.328998,105.1629,-0.5018418,9.228297,-0.9487678,2.448,0.3379801,0,12,0,0,0,0,8.75,-0.006397183,-0.1409814,-0.9487678,763.1135,3,1,1
28.04633,0.016666,6.397751,105.1616,-0.5018779,9.231769,-0.9549983,2.772,0.3379801,0,12,0,0,0,0,8.75,-0.005888874,-0.1347927,-0.9549983,763.2221,3,1,1
28.06299,0.016666,6.46653,105.1603,-0.5019166,9.235234,-0.960903,3.096,0.3379801,0,12,0,0,0,0,8.75,-0.005415718,-0.1287521,-0.960903,763.3193,3,1,1
28.07965,0.016666,6.535334,105.159,-0.5019572,9.238693,-0.9664808,3.384,0.3379801,0,12,0,0,0,0,8.75,-0.005033677,-0.1229498,-0.9664808,763.4096,3,1,1
28.09631,0.016666,6.604165,105.1577,-0.5019991,9.242144,-0.9717262,3.636,0.3379801,0,12,0,0,0,0,8.75,-0.004786219,-0.1174678,-0.9717262,763.4962,3,1,1
28.11297,0.016666,6.67302,105.1564,-0.5020418,9.245588,-0.9766309,3.924,0.3379801,0,12,0,0,0,0,8.75,-0.004704248,-0.1123791,-0.9766309,763.5808,3,1,1
28.12963,0.016666,6.741902,105.1551,-0.5020847,9.249024,-0.9811841,4.176,0.3379801,0,12,0,0,0,0,8.75,-0.004806161,-0.1077467,-0.9811841,763.6642,3,1,1
28.14629,0.016666,6.81081,105.1538,-0.5021272,9.252457,-0.9853745,4.464,0.3379801,0,12,0,0,0,0,8.75,-0.005098198,-0.1036232,-0.9853745,763.7471,3,1,1
28.16295,0.016666,6.879743,105.1525,-0.5021688,9.255881,-0.9891896,4.752,0.3379801,0,12,0,0,0,0,8.75,-0.005575415,-0.1000507,-0.9891896,763.8293,3,1,1
28.17961,0.016666,6.948701,105.1512,-0.5022091,9.259298,-0.9926172,5.04,0.2705907,0,12,0,0,0,0,8.75,-0.006223345,-0.09706031,-0.9926172,763.0526,3,1,1
28.19627,0.016666,7.017685,105.1499,-0.5022476,9.262691,-0.9956467,5.292,0.2705907,0,12,0,0,0,0,8.75,-0.00702015,-0.09467399,-0.9956467,762.2242,3,1,1
28.21293,0.016666,7.086695,105.1487,-0.502284,9.26605,-0.9982678,5.544,0.2705907,0,12,0,0,0,0,8.75,-0.007939,-0.09290452,-0.9982678,761.6049,3,1,1
28.22959,0.016666,7.155729,105.1474,-0.5023178,9.269381,-1.000473,5.796,0.2705907,0,12,0,0,0,0,8.75,-0.008946854,-0.09175298,-1.000473,761.1725,3,1,1
28.24625,0.016666,7.224788,105.1461,-0.5023488,9.272684,-1.002255,5.976,0.2705907,0,12,0,0,0,0,8.75,-0.01000207,-0.09120601,-1.002255,760.8937,3,1,1
28.26291,0.016666,7.293872,105.1449,-0.5023765,9.275965,-1.003611,6.156,0.2705907,0,12,0,0,0,0,8.75,-0.01107309,-0.09123766,-1.003611,760.7333,3,1,1
28.27957,0.016666,7.36298,105.1437,-0.5024005,9.279232,-1.004541,6.336,0.3379801,0,12,0,0,0,0,8.75,-0.01213733,-0.09181041,-1.004541,761.5164,3,1,1
28.29623,0.016666,7.432114,105.1424,-0.5024205,9.282505,-1.005045,6.48,0.3379801,0,12,0,0,0,0,8.75,-0.01317958,-0.09287785,-1.005045,762.412,3,1,1
28.31289,0.016666,7.501271,105.1412,-0.5024363,9.285795,-1.005128,6.66,0.3379801,0,12,0,0,0,0,8.75,-0.0142016,-0.09438829,-1.005128,763.14,3,1,1
28.32955,0.016666,7.570453,105.14,-0.5024475,9.289107,-1.004798,6.804,0.3379801,0,12,0,0,0,0,8.75,-0.01520895,-0.09628681,-1.004798,763.7062,3,1,1
28.34621,0.016666,7.63966,105.1388,-0.5024538,9.292439,-1.004064,6.947999,0.3379801,0,12,0,0,0,0,8.75,-0.01619896,-0.098519,-1.004064,764.1331,3,1,1
28.36287,0.016666,7.708892,105.1376,-0.5024552,9.295788,-1.002936,7.092,0.3379801,0,12,0,0,0,0,8.75,-0.01716741,-0.1010306,-1.002936,764.4487,3,1,1
28.37953,0.016666,7.77815,105.1364,-0.5024517,9.29915,-1.001426,7.199999,0.3379801,0,12,0,0,0,0,8.75,-0.01810764,-0.1037673,-1.001426,764.68,3,1,1
28.39619,0.016666,7.847433,105.1353,-0.5024434,9.302518,-0.9995452,7.308,0.3379801,0,12,0,0,0,0,8.75,-0.01900665,-0.1066759,-0.9995452,764.8506,3,1,1
28.41285,0.016666,7.916741,105.1341,-0.5024304,9.305891,-0.9973044,7.416,0.3379801,0,12,0,0,0,0,8.75,-0.01985023,-0.1097045,-0.9973044,764.9797,3,1,1
28.42951,0.016666,7.986074,105.133,-0.502413,9.309267,-0.9947168,7.487999,0.3379801,0,12,0,0,0,0,8.75,-0.02062827,-0.1128022,-0.9947168,765.0817,3,1,1
28.44617,0.016666,8.055433,105.1318,-0.5023917,9.312644,-0.9917952,7.524,0.3379801,0,12,0,0,0,0,8.75,-0.02133246,-0.1159207,-0.9917952,765.1669,3,1,1
28.46283,0.016666,8.124817,105.1307,-0.5023669,9.316021,-0.9885521,7.56,0.3379801,0,12,0,0,0,0,8.75,-0.02195447,-0.1190144,-0.9885521,765.2427,3,1,1
28.47949,0.016666,8.194226,105.1296,-0.5023391,9.319395,-0.9849994,7.596,0.3379801,0,12,0,0,0,0,8.75,-0.02248598,-0.1220406,-0.9849994,765.3137,3,1,1
28.49615,0.016666,8.263661,105.1285,-0.502309,9.322765,-0.9811476,7.596,0.3379801,0,12,0,0,0,0,8.75,-0.02291969,-0.1249601,-0.9811476,765.3828,3,1,1
28.51281,0.016666,8.333121,105.1274,-0.5022771,9.326134,-0.9770073,7.596,0.3379801,0,12,0,0,0,0,8.75,-0.02325032,-0.1277375,-0.9770073,765.4515,3,1,1
28.52947,0.016666,8.402607,105.1264,-0.5022441,9.329497,-0.9725878,7.596,0.3379801,0,12,0,0,0,0,8.75,-0.02347505,-0.1303411,-0.9725878,765.5209,3,1,1
28.54613,0.016666,-0.3759351,105.2345,-0.5033347,11.49631,0.2655764,-11.304,0.3379801,50.60222,11,0,0,0,0,8.75,0.03525652,-1.063104,0.2655764,719.2709,3,1,1
28.56279,0.016666,-0.2906672,105.2345,-0.5031743,11.39081,0.2532511,-11.376,0.3379801,50.60222,11,0,0,0,0,8.75,0.03481809,-1.036635,0.2532511,716.8287,3,1,1
28.57945,0.016666,-0.2061766,105.2346,-0.503023,11.28891,0.2409056,-11.376,0.2705907,47.55014,11,0,0,0,0,8.75,0.03434172,-1.011161,0.2409056,713.5662,3,1,1
28.59611,0.016666,-0.1224345,105.2346,-0.5028814,11.1889,0.2285393,-11.376,0.2705907,47.55014,11,0,0,0,0,8.75,0.03385061,-0.986533,0.2285393,710.2002,3,1,1
28.61277,0.016666,-0.03943777,105.2346,-0.5027515,11.0889,0.2161555,-11.304,0.2705907,47.55014,11,0,0,0,0,8.75,0.03335218,-0.9630684,0.2161555,707.0113,3,1,1
28.62943,0.016666,0.04281338,105.2346,-0.5026346,10.98886,0.2037559,-11.16,0.2705907,47.55014,11,0,0,0,0,8.75,0.03285357,-0.9411059,0.2037559,704.007,3,1,1
28.64609,0.016666,0.1243188,105.2346,-0.5025318,10.88878,0.19134,-10.944,0.2705907,47.55014,11,0,0,0,0,8.75,0.03236294,-0.9209452,0.19134,701.1801,3,1,1
28.66275,0.016666,0.2050782,105.2345,-0.5024446,10.78868,0.1789064,-10.728,0.2705907,47.55014,11,0,0,0,0,8.75,0.03188835,-0.9028314,0.1789064,698.5156,3,1,1
28.67941,0.016666,0.2851121,105.2344,-0.5023724,10.69655,0.1664478,-10.512,0.3379801,40.88074,11,0,0,0,0,8.75,0.03145289,-0.8865066,0.1664478,696.903,3,1,1
28.69607,0.016666,0.3644837,105.2343,-0.5023127,10.6085,0.1539487,-10.224,0.3379801,40.88074,11,0,0,0,0,8.75,0.031097,-0.8710461,0.1539487,695.6431,3,1,1
28.71273,0.016666,0.4431995,105.2342,-0.502266,10.52051,0.1414078,-9.972,0.3379801,40.88074,11,0,0,0,0,8.75,0.0308098,-0.8565729,0.1414078,694.424,3,1,1
28.72939,0.016666,0.5212596,105.2341,-0.5022312,10.43253,0.1288265,-9.792,0.3379801,40.88074,11,0,0,0,0,8.75,0.03056692,-0.8432986,0.1288265,693.2035,3,1,1
28.74605,0.016666,0.5986641,105.2339,-0.5022081,10.34455,0.1162082,-9.612,0.3379801,40.88074,11,0,0,0,0,8.75,0.03033767,-0.831404,0.1162082,691.9574,3,1,1
28.76271,0.016666,0.675413,105.2337,-0.5021964,10.25658,0.1035588,-9.467999,0.3379801,40.88074,11,0,0,0,0,8.75,0.03008797,-0.8210143,0.1035588,690.6746,3,1,1
28.77937,0.016666,0.7515374,105.2335,-0.5021949,10.18079,0.09088121,-9.36,0.3379801,32.40269,11,0,0,0,0,8.75,0.02980443,-0.8115261,0.09088121,689.5035,3,1,1
28.79603,0.016666,0.8271351,105.2333,-0.5022008,10.11143,0.07817118,-9.287999,0.3379801,32.40269,11,0,0,0,0,8.75,0.0295026,-0.8013815,0.07817118,688.7691,3,1,1
28.81269,0.016666,0.9022165,105.233,-0.5022134,10.04218,0.06544379,-9.216,0.3379801,32.40269,11,0,0,0,0,8.75,0.02914325,-0.7906433,0.06544379,688.5976,3,1,1
28.82935,0.016666,0.9767815,105.2328,-0.5022311,9.972871,0.05271662,-9.144,0.3379801,32.40269,11,0,0,0,0,8.75,0.02868516,-0.7795496,0.05271662,689.0256,3,1,1
